GameID,Date,City,Country,Home Team,Away Team
4c06f6af-980b-41b3-85c3-5975d8e03956,2018-10-17T00:00:00+00:00,Boston,USA,Boston Celtics,Philadelphia 76ers
3594f3a2-86b8-4337-83d3-269c078c7f1f,2018-10-17T02:30:00+00:00,Oakland,USA,Golden State Warriors,Oklahoma City Thunder
24b19539-d496-460a-9e9b-2194d0fcc82a,2018-10-17T23:00:00+00:00,Detroit,USA,Detroit Pistons,Brooklyn Nets
35a15ba5-77f8-45f5-91a6-79bbc3fbf989,2018-10-17T23:00:00+00:00,Charlotte,USA,Charlotte Hornets,Milwaukee Bucks
b83e3709-b996-4df3-b448-af91c5566187,2018-10-17T23:00:00+00:00,Indianapolis,USA,Indiana Pacers,Memphis Grizzlies
e7244f7c-1d8b-45cf-8d4d-93defe2c2d20,2018-10-17T23:00:00+00:00,Orlando,USA,Orlando Magic,Miami Heat
c485ad3e-004c-4a09-8737-2665ede55be8,2018-10-17T23:30:00+00:00,New York,USA,New York Knicks,Atlanta Hawks
c7ed20dd-e544-4fe8-bc40-ea44a87b2720,2018-10-17T23:30:00+00:00,Toronto,CAN,Toronto Raptors,Cleveland Cavaliers
521a9333-9779-403c-bbf1-e0526b4b4523,2018-10-18T00:00:00+00:00,Houston,USA,Houston Rockets,New Orleans Pelicans
5dd84383-b823-4bd6-b6dd-66abe9ad63dd,2018-10-18T00:30:00+00:00,San Antonio,USA,San Antonio Spurs,Minnesota Timberwolves
f467b6ac-8d98-478b-b585-f49c78944724,2018-10-18T02:00:00+00:00,Sacramento,USA,Sacramento Kings,Utah Jazz
35e10595-2fcf-4366-944b-0e30ff87354e,2018-10-18T02:30:00+00:00,Phoenix,USA,Phoenix Suns,Dallas Mavericks
b9b91cc1-5748-4016-b9b8-a5e519d3935a,2018-10-18T02:30:00+00:00,Los Angeles,USA,Los Angeles Clippers,Denver Nuggets
87807c2f-fcc7-45a2-9251-94e22d2a0fa3,2018-10-19T00:00:00+00:00,Philadelphia,USA,Philadelphia 76ers,Chicago Bulls
f09206dd-2230-43c8-9665-88ce8fe3a1de,2018-10-19T00:00:00+00:00,Washington,USA,Washington Wizards,Miami Heat
e921cc4b-285b-4a94-810d-fb12eb785770,2018-10-19T02:30:00+00:00,Portland,USA,Portland Trail Blazers,Los Angeles Lakers
b80e6f08-bc9e-4881-ba7f-971914218aba,2018-10-19T23:00:00+00:00,Orlando,USA,Orlando Magic,Charlotte Hornets
762d651d-4d8a-4104-a688-5bf8b6558c78,2018-10-19T23:30:00+00:00,Brooklyn,USA,Brooklyn Nets,New York Knicks
191fd180-3816-4478-ac68-dd04ab1a3e3a,2018-10-20T00:00:00+00:00,Minneapolis,USA,Minnesota Timberwolves,Cleveland Cavaliers
58084a95-13c7-4ae0-9a9e-25deda659c5f,2018-10-20T00:00:00+00:00,Toronto,CAN,Toronto Raptors,Boston Celtics
601dca37-e2ed-4a7f-a700-f9ac542147bf,2018-10-20T00:00:00+00:00,New Orleans,USA,New Orleans Pelicans,Sacramento Kings
9f0784e1-f763-4387-b237-6013fe5ebbfc,2018-10-20T00:00:00+00:00,Memphis,USA,Memphis Grizzlies,Atlanta Hawks
65d137a9-878f-4b0b-96cf-f49e5f29d969,2018-10-20T00:30:00+00:00,Milwaukee,USA,Milwaukee Bucks,Indiana Pacers
b561059a-e60f-4147-994d-6139fd0240ae,2018-10-20T02:30:00+00:00,Salt Lake City,USA,Utah Jazz,Golden State Warriors
cdd67aba-ae09-4cf4-b547-e1995579c3e5,2018-10-20T02:30:00+00:00,Los Angeles,USA,Los Angeles Clippers,Oklahoma City Thunder
396c14a7-4a2a-46d8-9dd0-a302e542dba3,2018-10-20T23:00:00+00:00,Washington,USA,Washington Wizards,Toronto Raptors
7eb342d3-d6b0-4053-ac97-7a4949020500,2018-10-20T23:00:00+00:00,Indianapolis,USA,Indiana Pacers,Brooklyn Nets
2f8be17c-48da-4d18-b10c-01e7bd38513f,2018-10-20T23:30:00+00:00,Philadelphia,USA,Philadelphia 76ers,Orlando Magic
3d8454e4-f545-4eb5-98ad-556f13e9394d,2018-10-20T23:30:00+00:00,New York,USA,New York Knicks,Boston Celtics
4560400a-5143-45ef-a868-e1d261934c0e,2018-10-21T00:00:00+00:00,Chicago,USA,Chicago Bulls,Detroit Pistons
527ac65f-abb4-41c5-b986-4f17c1037251,2018-10-21T00:00:00+00:00,Miami,USA,Miami Heat,Charlotte Hornets
9a7fb59e-4f31-41b6-a4ef-0b2916c5f7eb,2018-10-21T00:30:00+00:00,Dallas,USA,Dallas Mavericks,Minnesota Timberwolves
b793e077-e902-4bf0-9dbc-aed581efa30f,2018-10-21T01:00:00+00:00,Denver,USA,Denver Nuggets,Phoenix Suns
e91e387b-5056-4512-8ce9-606ca042db59,2018-10-21T02:00:00+00:00,Portland,USA,Portland Trail Blazers,San Antonio Spurs
4cc833b0-695d-4b46-9be3-4ca68c2d4c94,2018-10-21T02:30:00+00:00,Los Angeles,USA,Los Angeles Lakers,Houston Rockets
ef2c700e-a342-49ee-9837-4a4fd7180154,2018-10-21T22:00:00+00:00,Cleveland,USA,Cleveland Cavaliers,Atlanta Hawks
00f3442f-2f54-4751-b175-0cd13f6e7576,2018-10-21T23:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,Sacramento Kings
5dc9a9a7-6958-425a-a673-225c99c5263a,2018-10-22T00:00:00+00:00,Denver,USA,Denver Nuggets,Golden State Warriors
c57cb6d4-0a38-49ec-b696-2de724be7eed,2018-10-22T01:00:00+00:00,Los Angeles,USA,Los Angeles Clippers,Houston Rockets
5474a00d-6050-4d94-87f5-05ee974d946f,2018-10-22T23:30:00+00:00,Boston,USA,Boston Celtics,Orlando Magic
ae165208-7876-40cb-ba5e-f71fa24f5ad6,2018-10-22T23:30:00+00:00,Toronto,CAN,Toronto Raptors,Charlotte Hornets
2c3d7fbe-f01f-4aa4-9bb2-47596933779f,2018-10-23T00:00:00+00:00,Minneapolis,USA,Minnesota Timberwolves,Indiana Pacers
db91d276-cdcc-4a5b-957e-77d6787087a2,2018-10-23T00:00:00+00:00,Milwaukee,USA,Milwaukee Bucks,New York Knicks
dbb17908-42df-49d0-92db-a683d92e470d,2018-10-23T00:30:00+00:00,Dallas,USA,Dallas Mavericks,Chicago Bulls
cdc3af67-b2f4-46c5-9e90-e159864dd02f,2018-10-23T01:00:00+00:00,Salt Lake City,USA,Utah Jazz,Memphis Grizzlies
8f0f52f3-5101-4405-a155-c657db119c06,2018-10-23T02:00:00+00:00,Portland,USA,Portland Trail Blazers,Washington Wizards
9456eb61-ff8d-4577-b865-768a3431cb71,2018-10-23T02:30:00+00:00,Los Angeles,USA,Los Angeles Lakers,San Antonio Spurs
d317a8b5-4911-442f-961d-19361f4e0fe8,2018-10-23T02:30:00+00:00,Oakland,USA,Golden State Warriors,Phoenix Suns
e3a1f252-750a-4aa9-b1ce-c79301ef1879,2018-10-23T23:00:00+00:00,Detroit,USA,Detroit Pistons,Philadelphia 76ers
515a0410-5658-4280-92e9-d3580f905d99,2018-10-24T00:00:00+00:00,New Orleans,USA,New Orleans Pelicans,Los Angeles Clippers
f848de7e-aa17-4a95-90b1-19bdc0768f82,2018-10-24T01:00:00+00:00,Denver,USA,Denver Nuggets,Sacramento Kings
1c873567-458b-4aa5-8ee6-af327b0c06e9,2018-10-24T23:00:00+00:00,Atlanta,USA,Atlanta Hawks,Dallas Mavericks
6434e579-a2cb-4d0a-a9bf-823dd5b2d83a,2018-10-24T23:00:00+00:00,Cleveland,USA,Cleveland Cavaliers,Brooklyn Nets
4871741c-34da-48ab-b9d6-4e5a9ae4b7f6,2018-10-24T23:30:00+00:00,Miami,USA,Miami Heat,New York Knicks
e908ecce-c65b-43da-95e7-de1a3792a570,2018-10-24T23:30:00+00:00,Toronto,CAN,Toronto Raptors,Minnesota Timberwolves
0c0465b5-f390-4956-83d7-1553606a8f7a,2018-10-25T00:00:00+00:00,Houston,USA,Houston Rockets,Utah Jazz
3f699cf3-df42-4565-853e-40608746e333,2018-10-25T00:00:00+00:00,Chicago,USA,Chicago Bulls,Charlotte Hornets
dbc5f713-758f-47e6-ab57-ed1fddc3d00d,2018-10-25T00:30:00+00:00,San Antonio,USA,San Antonio Spurs,Indiana Pacers
287e2a33-d077-430d-84e4-8f17475ed21a,2018-10-25T01:30:00+00:00,Milwaukee,USA,Milwaukee Bucks,Philadelphia 76ers
0078b18c-a012-43ba-a22b-fe4791391d71,2018-10-25T02:00:00+00:00,Sacramento,USA,Sacramento Kings,Memphis Grizzlies
00b58bc1-01ca-48c6-be11-dbc96aa71abc,2018-10-25T02:00:00+00:00,Phoenix,USA,Phoenix Suns,Los Angeles Lakers
04ebbf0d-f8af-4871-820d-1f2f8a730862,2018-10-25T02:30:00+00:00,Oakland,USA,Golden State Warriors,Washington Wizards
8927ceb9-76af-41b6-89c1-ed2dfd8d7813,2018-10-25T23:00:00+00:00,Orlando,USA,Orlando Magic,Portland Trail Blazers
d6074dd4-3846-498e-9e0f-69151d5560e4,2018-10-25T23:00:00+00:00,Detroit,USA,Detroit Pistons,Cleveland Cavaliers
ff470a97-f610-42c3-a5a1-aa1fc68daae9,2018-10-26T00:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,Boston Celtics
09589589-20a1-472d-9c25-d7ea2aef295d,2018-10-26T02:30:00+00:00,Los Angeles,USA,Los Angeles Lakers,Denver Nuggets
45f1d9c0-a145-4f22-9706-994e3f981a5c,2018-10-26T23:00:00+00:00,Charlotte,USA,Charlotte Hornets,Chicago Bulls
3e177481-2bce-4fed-8d98-4c8f1bdd9d67,2018-10-26T23:30:00+00:00,Toronto,CAN,Toronto Raptors,Dallas Mavericks
95f7423b-e8fc-4009-910a-7f83aa601c1f,2018-10-26T23:30:00+00:00,New York,USA,New York Knicks,Golden State Warriors
07b0558c-d015-4b24-9b9e-3028e84ab7c4,2018-10-27T00:00:00+00:00,Houston,USA,Houston Rockets,Los Angeles Clippers
08f350ad-5d3c-410d-b295-212636fc6ea4,2018-10-27T00:00:00+00:00,Minneapolis,USA,Minnesota Timberwolves,Milwaukee Bucks
7ce8fc14-bc1c-4406-bf27-1151c49636bb,2018-10-27T00:00:00+00:00,New Orleans,USA,New Orleans Pelicans,Brooklyn Nets
bd67b481-365f-4b7b-988f-6e62032e45f5,2018-10-27T02:00:00+00:00,Sacramento,USA,Sacramento Kings,Washington Wizards
b9e2519d-6129-4695-a097-410ba9584da2,2018-10-27T23:00:00+00:00,Detroit,USA,Detroit Pistons,Boston Celtics
ed5b74e6-219d-47af-a353-12698a8e278a,2018-10-27T23:00:00+00:00,New Orleans,USA,New Orleans Pelicans,Utah Jazz
899eb3de-509a-487e-bddc-611a2544e6ba,2018-10-27T23:30:00+00:00,Philadelphia,USA,Philadelphia 76ers,Charlotte Hornets
cb45d6cf-99c7-4462-a93b-325995d39e8e,2018-10-27T23:30:00+00:00,Atlanta,USA,Atlanta Hawks,Chicago Bulls
dcc47605-843e-437c-bf28-34c2e41e43d7,2018-10-27T23:30:00+00:00,Cleveland,USA,Cleveland Cavaliers,Indiana Pacers
9718e136-b340-45d6-86fb-0fdfd59cbcff,2018-10-28T00:00:00+00:00,Miami,USA,Miami Heat,Portland Trail Blazers
9a50672b-13c5-4076-bbaa-ef12043c6ff1,2018-10-28T00:00:00+00:00,Memphis,USA,Memphis Grizzlies,Phoenix Suns
86db65ad-29b4-4930-a037-2343779d113d,2018-10-28T00:30:00+00:00,Milwaukee,USA,Milwaukee Bucks,Orlando Magic
c0b0abe6-2a5c-400c-b685-5b62952df4c0,2018-10-28T00:30:00+00:00,San Antonio,USA,San Antonio Spurs,Los Angeles Lakers
e8f2d57b-8258-4d57-86e3-66c528e76f23,2018-10-28T21:00:00+00:00,Brooklyn,USA,Brooklyn Nets,Golden State Warriors
2e1054f0-0cc1-44db-92bb-ad4b1dcf85e7,2018-10-28T23:00:00+00:00,Dallas,USA,Dallas Mavericks,Utah Jazz
d7a9152c-408e-41c2-9bd2-31dcad3a83c0,2018-10-28T23:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,Phoenix Suns
afa8ab8c-22ad-409c-b406-a252440ff992,2018-10-29T01:30:00+00:00,Los Angeles,USA,Los Angeles Clippers,Washington Wizards
716e4233-e3eb-489d-9607-2dbe26001744,2018-10-29T23:00:00+00:00,Philadelphia,USA,Philadelphia 76ers,Atlanta Hawks
cf122c3d-f953-464f-abd1-e27c98d1ebfa,2018-10-29T23:00:00+00:00,Indianapolis,USA,Indiana Pacers,Portland Trail Blazers
2591a0e7-077a-427d-8d50-5340ff9748ea,2018-10-29T23:30:00+00:00,Miami,USA,Miami Heat,Sacramento Kings
ef2967ba-9a93-47f8-bfb4-f5a791603690,2018-10-29T23:30:00+00:00,New York,USA,New York Knicks,Brooklyn Nets
22ca891e-3589-40d1-b9ca-31196c83b883,2018-10-30T00:00:00+00:00,Chicago,USA,Chicago Bulls,Golden State Warriors
294f797f-f1f5-480a-8db3-981617a6d512,2018-10-30T00:00:00+00:00,Milwaukee,USA,Milwaukee Bucks,Toronto Raptors
363d9755-abe6-4a11-b7b0-35fa044e0381,2018-10-30T00:00:00+00:00,Minneapolis,USA,Minnesota Timberwolves,Los Angeles Lakers
f8d9ba3c-6c6c-45c5-8ada-ea0317bea725,2018-10-30T00:30:00+00:00,San Antonio,USA,San Antonio Spurs,Dallas Mavericks
73918bd0-4f62-4e78-a1c8-a40909332b87,2018-10-30T01:00:00+00:00,Denver,USA,Denver Nuggets,New Orleans Pelicans
56cb8016-5f40-4683-93ff-f6480edb0f99,2018-10-30T23:00:00+00:00,Orlando,USA,Orlando Magic,Sacramento Kings
eae780d2-577e-4c05-806b-64a16bf16ecf,2018-10-30T23:00:00+00:00,Cleveland,USA,Cleveland Cavaliers,Atlanta Hawks
f4bd5c10-cd5b-4000-9eb3-e4cc19d66d2c,2018-10-30T23:00:00+00:00,Charlotte,USA,Charlotte Hornets,Miami Heat
1341bab9-c691-42a1-b89e-90f3ffab56e2,2018-10-30T23:30:00+00:00,Toronto,CAN,Toronto Raptors,Philadelphia 76ers
f0d417fc-e5a1-4382-a06a-5dfa9a8ad170,2018-10-30T23:30:00+00:00,Boston,USA,Boston Celtics,Detroit Pistons
143734b4-9099-4fc7-9e7b-f2e8885bc8e3,2018-10-31T00:00:00+00:00,Memphis,USA,Memphis Grizzlies,Washington Wizards
704cd865-3bcb-4588-a9da-90b73b687a22,2018-10-31T00:00:00+00:00,Houston,USA,Houston Rockets,Portland Trail Blazers
f22cb992-fef8-4072-877e-055e4f8c2235,2018-10-31T00:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,Los Angeles Clippers
39bf42dd-a9aa-4f06-b165-6921c33ed8e7,2018-10-31T23:30:00+00:00,Brooklyn,USA,Brooklyn Nets,Detroit Pistons
001b86bd-1891-462f-8d0b-c373434d4f14,2018-11-01T00:00:00+00:00,Minneapolis,USA,Minnesota Timberwolves,Utah Jazz
064679aa-55b5-4062-bd94-5666945b9d0f,2018-11-01T00:00:00+00:00,Chicago,USA,Chicago Bulls,Denver Nuggets
e336c61c-febc-4488-a91d-4d8631d528ff,2018-11-01T00:00:00+00:00,New York,USA,New York Knicks,Indiana Pacers
006e8283-2bc4-4db7-80a2-31ebff6fe346,2018-11-01T02:30:00+00:00,Oakland,USA,Golden State Warriors,New Orleans Pelicans
0ff71a9f-3e37-4a11-ba2f-f11b8258b80c,2018-11-01T02:30:00+00:00,Phoenix,USA,Phoenix Suns,San Antonio Spurs
98ff0763-54ad-491e-bb8e-a38f13e0b5e4,2018-11-01T02:30:00+00:00,Los Angeles,USA,Los Angeles Lakers,Dallas Mavericks
4ad0a991-b06d-4462-961d-d51bbd6c1d55,2018-11-01T23:00:00+00:00,Cleveland,USA,Cleveland Cavaliers,Denver Nuggets
559b0071-6f51-47b5-b840-994793f92130,2018-11-01T23:00:00+00:00,Philadelphia,USA,Philadelphia 76ers,Los Angeles Clippers
f85a3688-7d3f-41d6-b414-46e910e52edb,2018-11-01T23:00:00+00:00,Charlotte,USA,Charlotte Hornets,Oklahoma City Thunder
ab29f447-cbbf-4b7c-b10b-d3f388a2677a,2018-11-01T23:30:00+00:00,Atlanta,USA,Atlanta Hawks,Sacramento Kings
61093f65-6fa8-4526-ae33-b8f54a1f6764,2018-11-02T00:00:00+00:00,Boston,USA,Boston Celtics,Milwaukee Bucks
f6f04345-80b2-4a03-8d36-20bcdd8303cd,2018-11-02T02:30:00+00:00,Portland,USA,Portland Trail Blazers,New Orleans Pelicans
f1844a64-5c0d-4626-86b2-9185f5ea67f5,2018-11-02T23:00:00+00:00,Orlando,USA,Orlando Magic,Los Angeles Clippers
feaadea1-28d5-4485-aea0-47f67ce25753,2018-11-02T23:30:00+00:00,Brooklyn,USA,Brooklyn Nets,Houston Rockets
75e36293-fea6-4146-82f4-b7e5e2ea7157,2018-11-03T00:00:00+00:00,Washington,USA,Washington Wizards,Oklahoma City Thunder
f713f147-2156-49ad-8398-b1eed590afd4,2018-11-03T00:00:00+00:00,Chicago,USA,Chicago Bulls,Indiana Pacers
a27e3438-553b-44ef-9449-a0ec9779bad9,2018-11-03T00:30:00+00:00,Dallas,USA,Dallas Mavericks,New York Knicks
7b7ade5d-4ad3-40c2-92f2-5f3129874b8a,2018-11-03T01:00:00+00:00,Salt Lake City,USA,Utah Jazz,Memphis Grizzlies
9ad8f0f8-10e3-4283-bd99-c475c7e5f1bb,2018-11-03T02:00:00+00:00,Phoenix,USA,Phoenix Suns,Toronto Raptors
c3dda05c-4bc1-4a33-a382-7c94720b33ac,2018-11-03T02:30:00+00:00,Oakland,USA,Golden State Warriors,Minnesota Timberwolves
a950ff96-4683-4158-b685-5801dcc95c7a,2018-11-03T17:00:00+00:00,Philadelphia,USA,Philadelphia 76ers,Detroit Pistons
048217e2-0424-45cf-92c9-b18eaf04a1bc,2018-11-03T23:00:00+00:00,Indianapolis,USA,Indiana Pacers,Boston Celtics
7e282181-900c-4976-a935-af24b34fe19a,2018-11-03T23:00:00+00:00,Charlotte,USA,Charlotte Hornets,Cleveland Cavaliers
61423f48-46ce-4aaa-9215-3822d290898b,2018-11-03T23:30:00+00:00,Atlanta,USA,Atlanta Hawks,Miami Heat
ce8a187c-4208-4ff1-9e67-5a3343a08e9d,2018-11-04T00:00:00+00:00,Chicago,USA,Chicago Bulls,Houston Rockets
ce315630-d719-43c1-9788-856c3953824e,2018-11-04T00:30:00+00:00,San Antonio,USA,San Antonio Spurs,New Orleans Pelicans
0f9640a2-1baa-48aa-ab7e-d03ff734f52d,2018-11-04T01:00:00+00:00,Denver,USA,Denver Nuggets,Utah Jazz
1427991b-e41e-421a-90b6-18f4003223e5,2018-11-04T02:00:00+00:00,Portland,USA,Portland Trail Blazers,Los Angeles Lakers
61f4d7a7-0b6b-438b-9d0c-afa6e61a7e68,2018-11-04T20:30:00+00:00,Milwaukee,USA,Milwaukee Bucks,Sacramento Kings
632f4d81-203c-46f7-99f8-bf75097be857,2018-11-04T23:00:00+00:00,Washington,USA,Washington Wizards,New York Knicks
9c3797a6-0694-4804-8020-39efc8f94860,2018-11-04T23:00:00+00:00,Brooklyn,USA,Brooklyn Nets,Philadelphia 76ers
da6611af-7d6a-4c22-88d6-a584d94c9c96,2018-11-05T00:00:00+00:00,San Antonio,USA,San Antonio Spurs,Orlando Magic
7d55473f-831c-40a5-9526-198069520c43,2018-11-05T01:00:00+00:00,Phoenix,USA,Phoenix Suns,Memphis Grizzlies
a9bd4988-3901-46b1-82a2-ca60dbe88730,2018-11-05T02:00:00+00:00,Portland,USA,Portland Trail Blazers,Minnesota Timberwolves
a09941f0-8a51-4b8f-b08e-3533a26f9903,2018-11-05T02:30:00+00:00,Los Angeles,USA,Los Angeles Lakers,Toronto Raptors
4cec3757-a5a9-4a54-97ac-df130c70c964,2018-11-06T00:00:00+00:00,Indianapolis,USA,Indiana Pacers,Houston Rockets
ae8508ce-b9c2-4b0e-87c9-9087405767c3,2018-11-06T00:00:00+00:00,Orlando,USA,Orlando Magic,Cleveland Cavaliers
b4ab552e-ee0a-4bf5-881b-9e99aee8efbf,2018-11-06T00:00:00+00:00,Detroit,USA,Detroit Pistons,Miami Heat
32c42850-4e46-4d1e-a8df-9a1e9f3de329,2018-11-06T00:30:00+00:00,New York,USA,New York Knicks,Chicago Bulls
eb0a9123-5ca8-4fab-b9e3-b744801bc369,2018-11-06T01:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,New Orleans Pelicans
837c341e-6fa8-4620-994b-c981034a8a76,2018-11-06T02:00:00+00:00,Denver,USA,Denver Nuggets,Boston Celtics
9445ed97-55c2-48c2-96e0-6a60a29f6acd,2018-11-06T02:00:00+00:00,Salt Lake City,USA,Utah Jazz,Toronto Raptors
0b68a4ae-2952-41bc-8580-5b63ed16562f,2018-11-06T03:30:00+00:00,Los Angeles,USA,Los Angeles Clippers,Minnesota Timberwolves
67b1f437-ae22-4065-95b9-3394e253ea4e,2018-11-06T03:30:00+00:00,Oakland,USA,Golden State Warriors,Memphis Grizzlies
c2db764f-78dc-4a6f-ae01-598a60c6952a,2018-11-07T00:00:00+00:00,Charlotte,USA,Charlotte Hornets,Atlanta Hawks
62a18c7d-ccd8-4652-b135-5fe16da1b257,2018-11-07T01:30:00+00:00,Dallas,USA,Dallas Mavericks,Washington Wizards
713fbdb2-4d85-4091-af78-611d4368b683,2018-11-07T02:00:00+00:00,Phoenix,USA,Phoenix Suns,Brooklyn Nets
1ddd9357-5f58-44d4-aba6-5dc7710d34f6,2018-11-07T03:00:00+00:00,Portland,USA,Portland Trail Blazers,Milwaukee Bucks
0d0dc30c-35a3-43cd-9ae9-636e451791c6,2018-11-08T00:00:00+00:00,Orlando,USA,Orlando Magic,Detroit Pistons
10b59823-c551-4874-96ad-058a1da34167,2018-11-08T00:00:00+00:00,Cleveland,USA,Cleveland Cavaliers,Oklahoma City Thunder
1f259243-6e94-4ea0-b89f-499a63bcffc5,2018-11-08T00:30:00+00:00,Atlanta,USA,Atlanta Hawks,New York Knicks
413f07ca-6353-41b9-833d-64e9c872e69d,2018-11-08T00:30:00+00:00,Miami,USA,Miami Heat,San Antonio Spurs
0782a2d2-a7a5-4b7d-8897-6172f1d4c770,2018-11-08T01:00:00+00:00,Indianapolis,USA,Indiana Pacers,Philadelphia 76ers
6ed1adb9-1822-4ddb-b6d9-0de3c1926ad1,2018-11-08T01:00:00+00:00,New Orleans,USA,New Orleans Pelicans,Chicago Bulls
c66f1350-da77-4d2d-a654-0a9bdba0352a,2018-11-08T01:00:00+00:00,Memphis,USA,Memphis Grizzlies,Denver Nuggets
fe7c9e50-9709-4401-b3b6-2bb1d4520c53,2018-11-08T02:00:00+00:00,Salt Lake City,USA,Utah Jazz,Dallas Mavericks
7e94d42d-fa44-4654-a535-860e23bcb40c,2018-11-08T03:00:00+00:00,Sacramento,USA,Sacramento Kings,Toronto Raptors
d6c8a735-d461-476f-ad91-a73d4fb18b65,2018-11-08T03:30:00+00:00,Los Angeles,USA,Los Angeles Lakers,Minnesota Timberwolves
e8afdfae-1f15-4f3f-8511-a15a4a9d967f,2018-11-09T01:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,Houston Rockets
aaab3b8b-bf71-453a-b9da-28cbdcbc2af5,2018-11-09T02:00:00+00:00,Phoenix,USA,Phoenix Suns,Boston Celtics
35b0357c-5a24-414d-948d-717ee700cc72,2018-11-09T03:00:00+00:00,Portland,USA,Portland Trail Blazers,Los Angeles Clippers
ef92dfab-89ca-43f4-923c-cf2add97cde3,2018-11-09T03:30:00+00:00,Oakland,USA,Golden State Warriors,Milwaukee Bucks
32a34b6e-d191-472b-8f35-37d195a508b5,2018-11-10T00:00:00+00:00,Philadelphia,USA,Philadelphia 76ers,Charlotte Hornets
cb63e863-624b-4663-b664-a43c705d3595,2018-11-10T00:00:00+00:00,Orlando,USA,Orlando Magic,Washington Wizards
bc604e47-07d4-4f41-8c9d-3a2f0306d939,2018-11-10T00:30:00+00:00,Atlanta,USA,Atlanta Hawks,Detroit Pistons
3a57667e-4d95-4709-ac30-c2e94bcb89df,2018-11-10T01:00:00+00:00,Miami,USA,Miami Heat,Indiana Pacers
eb8dae25-996a-4641-add1-2bd5f163505d,2018-11-10T02:00:00+00:00,Denver,USA,Denver Nuggets,Brooklyn Nets
267714cd-2a50-4f69-80c4-695bd18bc91a,2018-11-10T02:30:00+00:00,Salt Lake City,USA,Utah Jazz,Boston Celtics
c1c3e870-f8b1-4159-aa00-0812228d6cd8,2018-11-10T03:00:00+00:00,Sacramento,USA,Sacramento Kings,Minnesota Timberwolves
42486d0e-17e6-4e0b-94fa-e87459416060,2018-11-10T20:00:00+00:00,Toronto,CAN,Toronto Raptors,New York Knicks
a370ae68-0e34-4890-91f6-8ffece74e4a4,2018-11-10T20:30:00+00:00,Los Angeles,USA,Los Angeles Clippers,Milwaukee Bucks
b46dd95a-d4e9-4be8-b0ad-7c729f883a64,2018-11-11T00:00:00+00:00,New Orleans,USA,New Orleans Pelicans,Phoenix Suns
3f848dc7-2a06-40aa-bc30-1556c3ad87c3,2018-11-11T01:00:00+00:00,Chicago,USA,Chicago Bulls,Cleveland Cavaliers
44cc71c5-960f-4114-acd9-3a1b19a1ea86,2018-11-11T01:00:00+00:00,Memphis,USA,Memphis Grizzlies,Philadelphia 76ers
ce122207-4080-4a95-af9b-15022f628b41,2018-11-11T01:00:00+00:00,Miami,USA,Miami Heat,Washington Wizards
0847ce93-3927-40e7-a773-e4a992a99ab8,2018-11-11T01:30:00+00:00,San Antonio,USA,San Antonio Spurs,Houston Rockets
3722fd12-77e5-44cb-83b3-4f09b3a53658,2018-11-11T01:30:00+00:00,Oakland,USA,Golden State Warriors,Brooklyn Nets
177fbf4e-5e69-4805-8c85-d034fcf3e4ae,2018-11-11T02:00:00+00:00,Dallas,USA,Dallas Mavericks,Oklahoma City Thunder
bdc3c531-e12c-491a-afc5-decf6b42400c,2018-11-11T03:00:00+00:00,Sacramento,USA,Sacramento Kings,Los Angeles Lakers
9055be06-0f0b-4b66-bba2-8b46a25e6b79,2018-11-11T20:30:00+00:00,Detroit,USA,Detroit Pistons,Charlotte Hornets
b8a77102-74fb-4840-ba3a-1bc0e4fecba2,2018-11-12T00:00:00+00:00,Houston,USA,Houston Rockets,Indiana Pacers
15c1e9ea-4e2f-4eea-bd6d-42f855e6b0cd,2018-11-12T00:30:00+00:00,New York,USA,New York Knicks,Orlando Magic
9cb91f81-cd96-48ce-a360-639880e277e0,2018-11-12T01:00:00+00:00,Denver,USA,Denver Nuggets,Milwaukee Bucks
5892d3fb-7ac4-4e40-8a9f-36cff8502f85,2018-11-12T02:00:00+00:00,Portland,USA,Portland Trail Blazers,Boston Celtics
4220350f-9be2-459d-8d86-36cf06d04f1d,2018-11-12T02:30:00+00:00,Los Angeles,USA,Los Angeles Lakers,Atlanta Hawks
a35f433c-6e3f-4a2f-86be-36fea39a85a5,2018-11-13T00:00:00+00:00,Washington,USA,Washington Wizards,Orlando Magic
ab499e5f-76ac-44f3-86b0-bc39056e280c,2018-11-13T00:30:00+00:00,Toronto,CAN,Toronto Raptors,New Orleans Pelicans
df05539f-90b4-44e8-9a0d-1d772eaba17a,2018-11-13T00:30:00+00:00,Miami,USA,Miami Heat,Philadelphia 76ers
2bbbe0cd-c816-47db-98c0-80cc51f66a70,2018-11-13T01:00:00+00:00,Oklahoma City,USA,Oklahoma City Thunder,Phoenix Suns
4acff2e5-ca46-40ad-933f-54ab5bb64ebd,2018-11-13T01:00:00+00:00,Memphis,USA,Memphis Grizzlies,Utah Jazz
743075f4-24a9-4dd2-a253-b469c344907b,2018-11-13T01:00:00+00:00,Minneapolis,USA,Minnesota Timberwolves,Brooklyn Nets
